Wed May 26 13:59:01 2021,>598,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:02 2021,>599,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:03 2021,>600,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:04 2021,>601,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:05 2021,>602,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:06 2021,>603,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:07 2021,>604,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:08 2021,>605,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:09 2021,>606,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:10 2021,>607,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:11 2021,>608,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:12 2021,>609,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:13 2021,>610,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:14 2021,>611,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:15 2021,>612,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:16 2021,>613,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:17 2021,>614,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:18 2021,>615,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:19 2021,>616,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:20 2021,>617,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:21 2021,>618,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:22 2021,>619,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:23 2021,>620,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:24 2021,>621,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:25 2021,>622,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:26 2021,>623,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:27 2021,>624,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:28 2021,>625,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:29 2021,>626,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:30 2021,>627,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:31 2021,>628,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:32 2021,>629,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:33 2021,>630,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:34 2021,>631,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:35 2021,>632,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:36 2021,>633,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:37 2021,>634,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:38 2021,>635,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:39 2021,>636,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:40 2021,>637,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:41 2021,>638,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:42 2021,>639,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:43 2021,>640,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:44 2021,>641,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:45 2021,>642,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:46 2021,>643,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:47 2021,>644,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:48 2021,>645,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:49 2021,>646,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:50 2021,>647,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:51 2021,>648,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:52 2021,>649,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:53 2021,>650,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:54 2021,>651,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:55 2021,>652,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:56 2021,>653,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:57 2021,>654,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:58 2021,>655,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 13:59:59 2021,>656,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:00 2021,>657,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:01 2021,>658,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:02 2021,>659,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:03 2021,>660,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:04 2021,>661,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:05 2021,>662,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:06 2021,>663,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:07 2021,>664,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:08 2021,>665,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:09 2021,>666,50100,1,00051,T,_NV,FMS1NSNS,00051,
