<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,-,
<,0.660000,
<,5.930000,
<,0.000000,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,-,
=,0.840000,
=,1.450000,
=,0.000000,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,-,
>,1.020000,
>,1.450000,
>,0.000000,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,-,
?,1.200000,
?,1.450000,
?,0.000000,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,-,
@,1.380000,
@,1.450000,
@,0.000000,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,-,
A,1.570000,
A,1.450000,
A,0.000000,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,-,
B,1.750000,
B,1.450000,
B,0.000000,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,-,
C,1.930000,
C,1.450000,
C,0.000000,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
D,-,
