Wed Sep 15 12:12:48 2021,-0,030000,1631700768550,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768560,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768570,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768580,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768590,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768600,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768610,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768620,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768630,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768640,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768650,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768660,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768670,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768680,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768690,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768700,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768710,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768720,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768730,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768740,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768750,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768760,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768770,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768780,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768790,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768800,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768810,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768820,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768830,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768840,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768850,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768860,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768870,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768880,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768890,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768900,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768910,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768920,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768930,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768940,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768950,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768960,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768970,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768980,
Wed Sep 15 12:12:48 2021,-0,030000,1631700768990,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769000,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769010,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769020,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769030,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769040,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769050,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769060,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769070,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769080,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769090,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769100,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769110,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769120,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769130,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769140,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769150,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769160,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769170,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769180,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769190,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769200,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769210,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769220,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769230,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769240,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769250,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769260,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769270,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769280,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769290,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769300,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769310,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769320,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769330,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769340,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769350,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769360,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769370,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769380,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769390,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769400,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769410,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769420,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769430,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769440,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769450,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769460,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769470,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769480,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769490,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769500,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769510,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769520,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769530,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769540,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769550,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769560,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769570,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769580,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769590,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769600,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769610,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769620,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769630,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769640,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769650,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769660,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769670,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769680,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769690,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769700,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769710,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769720,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769730,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769740,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769750,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769760,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769770,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769780,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769790,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769800,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769810,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769820,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769830,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769840,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769850,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769860,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769870,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769880,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769890,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769900,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769910,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769920,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769930,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769940,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769950,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769960,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769970,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769980,
Wed Sep 15 12:12:49 2021,-0,030000,1631700769990,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770000,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770010,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770020,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770030,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770040,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770050,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770060,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770070,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770080,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770090,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770100,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770110,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770120,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770130,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770140,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770150,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770160,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770170,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770180,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770190,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770200,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770210,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770220,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770230,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770240,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770250,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770260,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770270,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770280,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770290,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770300,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770310,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770320,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770330,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770340,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770350,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770360,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770370,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770380,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770390,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770400,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770410,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770420,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770430,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770440,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770450,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770460,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770470,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770480,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770490,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770500,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770510,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770520,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770530,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770540,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770550,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770560,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770570,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770580,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770590,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770600,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770610,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770620,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770630,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770640,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770650,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770660,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770670,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770680,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770690,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770700,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770710,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770720,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770730,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770740,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770750,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770760,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770770,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770780,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770790,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770800,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770810,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770820,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770830,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770840,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770850,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770860,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770870,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770880,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770890,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770900,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770910,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770920,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770930,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770940,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770950,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770960,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770970,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770980,
Wed Sep 15 12:12:50 2021,-0,030000,1631700770990,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771000,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771010,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771020,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771030,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771040,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771050,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771060,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771070,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771080,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771090,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771100,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771110,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771120,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771130,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771140,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771150,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771160,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771170,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771180,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771190,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771200,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771210,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771220,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771230,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771240,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771250,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771260,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771270,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771280,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771290,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771300,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771310,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771320,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771330,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771340,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771350,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771360,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771370,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771380,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771390,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771400,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771410,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771420,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771430,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771440,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771450,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771460,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771470,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771480,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771490,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771500,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771510,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771520,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771530,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771540,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771550,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771560,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771570,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771580,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771590,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771600,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771610,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771620,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771630,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771640,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771650,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771660,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771670,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771680,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771690,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771700,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771710,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771720,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771730,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771740,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771750,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771760,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771770,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771780,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771790,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771800,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771810,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771820,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771830,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771840,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771850,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771860,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771870,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771880,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771890,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771900,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771910,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771920,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771930,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771940,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771950,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771960,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771970,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771980,
Wed Sep 15 12:12:51 2021,-0,030000,1631700771990,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772000,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772010,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772020,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772030,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772040,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772050,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772060,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772070,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772080,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772090,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772100,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772110,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772120,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772130,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772140,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772150,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772160,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772170,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772180,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772190,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772200,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772210,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772220,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772230,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772240,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772250,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772260,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772270,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772280,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772290,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772300,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772310,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772320,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772330,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772340,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772350,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772360,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772370,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772380,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772390,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772400,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772410,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772420,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772430,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772440,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772450,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772460,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772470,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772480,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772490,
Wed Sep 15 12:12:52 2021,-0,030000,1631700772500,
